AirlineID,Name,Country,Active
731,Averitt Air Charter,UnitedStates,N
732,Avensa,Venezuela,N
733,Avolar Aerolineas,Mexico,N
734,Avstar Aviation,SouthAfrica,N
735,AVESCA,Colombia,N
736,Aviaprom Enterprises,Russia,N
737,Avia Trans Air Transport,Sudan,N
738,Aviostart AS,Bulgaria,N
739,Aviacao Transportes Aereos e Cargas,Angola,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,France,N
741,American Flight Service Systems,UnitedStates,N
742,AASANA,Bolivia,N
743,Australian air Express,Australia,N
744,AMS Group,Russia,N
745,Air Caraibes Atlantique,France,N
746,Air China Cargo,China,N
747,Aerovias Caribe,Mexico,N
748,Aerotaxi del Cabo,Mexico,N
749,Air Columbus,Ukraine,N
750,Aero Cabo,Mexico,N
751,Air China,China,Y
752,Aerocardal,Chile,N
753,Aero Condor Peru,Peru,Y
754,Aerotrans,Russia,N
755,Airline Skol,Russia,N
756,Aerofan,Spain,N
757,ACEF,Portugal,N
758,Africa One,DemocraticRepublicoftheCongo,N
759,Aero Calafia,Mexico,N
760,Air Cargo Belize,Belize,N
761,Aero Clube Do Algarve,Portugal,N
762,Air Great Wall,China,N
763,Aircompany Chaika,Ukraine,N
764,Air Charter Services,DemocraticRepublicoftheCongo,N
765,Air Charter Professionals,UnitedStates,N
766,Asia Continental Airlines,Kazakhstan,N
767,Arctic Circle Air Service,UnitedStates,N
768,Aviation Charter Services,UnitedStates,N
769,Aerovias Castillo,Mexico,N
770,Aero Club De Portugal,Portugal,N
771,Air Care Alliance,UnitedStates,N
772,Aero Continente Dominicana,DominicanRepublic,N
773,Air Toronto,Canada,N
774,Aquila Air,UnitedStates,N
775,Air Consul,Spain,N
776,Allcanada Express,Canada,N
777,ATS Private Company,Ukraine,N
778,Air Corridor,Mozambique,N
779,Air Central,Japan,N
780,Air Cruzal,Angola,N
781,Aerotransportes Corporativos,Mexico,N
782,Air Creebec,Canada,N
783,Aero Charter and Transport,UnitedStates,N
784,Air Tenglong,China,N
785,Aerlineas Centauro,Mexico,N
786,Aerocuahonte,Mexico,N
787,Air Chathams,NewZealand,Y
788,Air Marshall Islands,MarshallIslands,Y
789,Australian Customs Service,Australia,N
790,Air One Cityliner,Italy,N
791,Air Transport,UnitedStates,N
792,Access Air,UnitedStates,Y
793,Aerocheyenne,Mexico,N
794,Air Algerie,Algeria,Y
795,Aerovias DAP,Chile,N
796,Air Alpha,UnitedStates,N
797,Air Niagara Express,Canada,N
798,Aviation Defense Service,France,N
799,Air Service Groningen,Netherlands,N
800,Adam Air,Indonesia,Y
801,Astar Air Cargo,UnitedStates,N
802,Archer Aviation,UnitedKingdom,N
803,Aeromedica,Mexico,N
804,Aerodin,Mexico,N
805,Antinea Airlines,Algeria,N
806,Air Djibouti,Djibouti,N
807,Air Dolomiti,Italy,Y
808,Aero Modelo,Mexico,N
809,Aerolineas Del Sur,Chile,N
810,Aerodinamica de Monterrey,Mexico,N
811,Aeroservicios Dinamicos,Mexico,N
812,Aerotaxis Dosmil,Mexico,N
813,Aerodespachos De El Salvador,ElSalvador,N
814,Aeroynamics Malaga,Spain,N
815,Aerodynamics Incorporated,UnitedStates,N
816,Aeroflot-Don,Russia,Y
817,Air Madrid,Spain,Y
818,Airways Flight Training,UnitedKingdom,N
819,Aeronaves Del Noreste,Mexico,N
820,Addis Air Cargo Services,Ethiopia,N
821,Aero Algarve,Portugal,N
822,Aex Air,UnitedStates,N
823,Aero Davinci International,Mexico,N
824,Aero Dynamics,UnitedStates,N
825,Aeroservicios Ecuatorianos,Ecuador,N
826,Aero-Pyrenees,France,N
827,Air Transport,Slovakia,N
828,Aero Airlines,Estonia,N
829,Aero Ejecutivo De Baja California,Mexico,N
830,Air City,Germany,N
831,Aero Ejecutivos RCG,Mexico,N
832,Aeronautica Castellana,Spain,N
833,Aerolineas Comerciales,Mexico,N
834,Aerolineas Nacionales Del Ecuador,Ecuador,N
835,Air Este,Spain,N
836,Air Mana,France,N
837,Aer Lingus,Ireland,Y
838,Aeroservicios Ejecutivos Corporativos,Mexico,N
839,Alpi Eagles,Italy,N
840,Arrendoora y Transportadora Aerea,Mexico,N
841,Eliossola,Italy,N
842,Shenzhen Donghai Airlines,China,N
843,Aeronaves Del Noroeste,Spain,N
844,Airailes,France,N
845,Aero Ermes,Mexico,N
846,Aero Transportes Empresariales,Mexico,N
847,Epps Air Service,UnitedStates,N
848,Aero Empresarial,Mexico,N
849,Air S,AirS,N
850,Avianergo,Russia,N
851,Aero Servicios Regiomontanos,Mexico,N
852,Aerosec,Chile,N
853,Aeromaan,Mexico,N
854,Aerosaba,Mexico,N
855,Avitat,UnitedKingdom,N
856,Aerolineas Ejecutivas Del Sureste,Mexico,N
857,Aeronautica Le Esperanza,Mexico,N
858,ATTICO,Sudan,N
859,Aero Siete,Mexico,N
860,Air Atlanta Europe,UnitedKingdom,N
861,Air Evex,Germany,N
862,Aeronautical Academy of Europe,Portugal,N
863,Air Exchange,UnitedStates,N
864,Atlantic Helicopters,Denmark,N
865,Argentine Air Force,Argentina,N
866,Air Fiji,Fiji,N
867,AF-Air International,Angola,N
868,Aviation Data Systems,UnitedStates,N
869,Air Carriers,UnitedStates,N
870,Aerofrisco,Mexico,N
871,Alfa 4,Mexico,N
872,African Airlines,Mali,N
873,African Medical and Research Foundation,Kenya,N
874,Aero Freight,Mexico,N
875,Aerosafin,Mexico,N
876,Air Finland,Finland,Y
877,Aerodata Flight Inspection,Germany,N
878,Airfix Aviation,Finland,Y
879,Air Pacific,Fiji,Y
880,Air Falcon,Pakistan,N
881,Atlantic Airways,FaroeIslands,Y
882,Air Florida,UnitedStates,Y
883,Air Fret De Mauritanie,Mauritania,N
884,Avio Nord,Italy,N
885,Aeroflota Del Noroeste,Spain,N
886,Aero Fenix,France,N
887,Ford Motor Company,UnitedStates,N
888,African Company Airlines,DemocraticRepublicoftheCongo,N
889,Afrijet Airlines,Nigeria,N
890,Afrika Aviation Handlers,Kenya,N
891,Afrique Chart'air,Cameroon,N
892,Aerofreight Airlines,Russia,N
893,Aereos Limited,UnitedKingdom,N
894,Air Affaires Tchad,Chad,N
895,ABC Bedarsflug,Austria,N
896,Air Iceland,Iceland,Y
897,Air Philippines,Philippines,Y
898,Aerogaucho,Uruguay,N
899,Aero Business Charter,Germany,N
900,Atlantic Airlines,Gabon,N
901,Aeronor,Spain,N
902,Aerogem Cargo,Ghana,N
903,Aerovias del Golfo,Mexico,N
904,Aeronautica,Angola,N
905,Air Georgian,Canada,N
906,Aviance,UnitedKingdom,N
907,Air Ghana,Ghana,N
908,African International Transport,Guinea,N
909,Air Guinee Express,Guinea,Y
910,Africa Airlines,Guinea,N
911,Air Gemini,Angola,N
912,Aero Charter,UnitedStates,N
913,Aguilas Mayas Internacional,Guatemala,N
914,Aerotaxis Guamuchil,Mexico,N
915,Aeroservicios Gama,Mexico,N
916,Amber Air,Lithuania,N
917,Alberta Government,Canada,N
918,Air Scotland,Greece,N
919,Air Georgia,Georgia,N
920,Air Cargo Center,SaoTomeandPrincipe,N
921,Air Greenland,Denmark,Y
922,Allegro,Mexico,N
923,Agroar - Trabalhos Aereos,Portugal,N
924,Aircompany Grodno,Belarus,N
925,Airlift Alaska,UnitedStates,N
926,Agrocentr-Avia,Kazakhstan,N
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,Turkey,N
928,Atlas Air,UnitedStates,Y
929,Aerotaxi Grupo Tampico,Mexico,N
930,Aerotaxis de Aguascalientes,Mexico,N
931,Air Guyane,FrenchGuiana,Y
932,Air Victoria Georgia,Georgia,N
933,Air D'Ayiti,Haiti,N
934,Air Comores International,Comoros,N
935,Air Taxi,France,N
936,Aerohein,Chile,N
937,Atlantic Air Lift,France,N
938,Atlantic Airlines de Honduras,Honduras,N
939,Aviacion Ejecutiva De Hildago,Mexico,N
940,Air Haiti,Haiti,N
941,Al Rais Cargo,UnitedArabEmirates,N
942,Air-Invest,Hungary,N
943,Air Tahoma,UnitedStates,N
944,Air Nova,Canada,N
945,Aero Homex,Mexico,N
946,Almiron Aviation,Uganda,N
947,Avinor,Norway,N
948,Airlink Airways,Ireland,N
949,Air Horizon,Togo,N
950,AC Insat-Aero,Russia,N
951,Air Inter Cameroun,Cameroon,N
952,Air Lift,Greece,N
953,Aero Survey,Ghana,N
954,Aero Airline,Kazakhstan,N
955,Airtime Charters,UnitedKingdom,N
956,Aerotaxis Cimarron,Mexico,N
957,Aero International,Mexico,N
958,Aeroingenieria,Chile,N
959,Aeroservicios Intergrados de Norte,Mexico,N
960,Airpull Aviation,Spain,N
961,Arvand Airlines,Iran,N
962,Atlas Aviation Group,Iran,N
963,Aram Airline,Iran,N
964,Aria Tour,Iran,N
965,Aerotaxi,CzechRepublic,N
966,Avita-Servicos Aereos,Angola,N
967,Aero Citro,Mexico,N
968,Air Executive,Spain,N
969,Aviainvest,Russia,N
970,Air Bagan,Myanmar,Y
971,Aerojal,Mexico,N
972,Airlink,Austria,N
973,Ambjek Air Services,Nigeria,N
974,Avfinity,UnitedStates,N
975,Alexandair,Canada,N
976,Air Jamaica Express,Jamaica,N
977,Air Swift Aviation,Australia,N
978,Aerojobeni,Mexico,N
979,Atyrau Air Ways,Kazakhstan,N
980,Aerosmith Aviation,UnitedStates,N
981,Arrendamiento de Aviones Jets,Mexico,N
982,Aero Juarez,Mexico,N
983,Air Canada Jazz,Canada,Y
984,Asia Aero Survey and Consulting Engineers,RepublicofKorea,N
985,Air Kirovograd,Ukraine,N
986,Air Mach,Italy,N
987,Air Kufra,Libya,N
988,Arkhabay,Kazakhstan,N
989,Aero Charter Krifka,Austria,N
990,Air Kraft Mir,Uzbekistan,N
991,Air Concorde,Bulgaria,N
992,Alexandria Airlines,Egypt,N
993,Afit,Germany,N
994,Air South,UnitedStates,N
995,Atlasjet,Turkey,Y
996,Air Mali International,Mali,N
997,Aerokaluz,Mexico,N
998,Air Koryo,DemocraticPeople'sRepublicofKorea,Y
999,Araiavia,Kazakhstan,N
1000,AeroSucre,Colombia,N
1001,Air Kokshetau,Kazakhstan,N
1002,Air Kissari,Angola,N
1003,Aeronavigaciya,Ukraine,N
1004,Alliance Avia,Kazakhstan,N
1005,Av Atlantic,UnitedStates,N
1006,Air Astana,Kazakhstan,Y
1007,Aerovias De Lagos,Mexico,N
1008,Albanian Airlines,Albania,Y
1009,Albisa,Mexico,N
1010,Albatros Airways,Albania,N
1011,Aerolineas Aereas Ejecutivas De Durango,Mexico,N
1012,Aerologic,Russia,N
1013,Al-Donas Airlines,Nigeria,N
1014,Aero Lider,Mexico,N
1015,Aleem,Egypt,N
1016,Aerolineas Ejecutivas,Mexico,N
1017,Air Alfa,Turkey,Y
1018,Aero Control Air,Canada,N
1019,Aerolaguna,Mexico,N
1020,Al Ahram Aviation,Egypt,N
1021,Alidaunia,Italy,N
1022,Al-Dawood Air,Nigeria,N
1023,American Aviation,UnitedStates,N
1024,Airlink Solutions,Spain,N
1025,Air Solutions,UnitedStates,N
1026,Alliance Air,India,N
1027,Aerolima,Mexico,N
1028,Alamia Air,Libya,N
1029,Air Plus Argentina,Argentina,N
1030,Almaty Aviation,Kazakhstan,N
1031,Aerolineas Mexicanas J S,Mexico,N
1032,Air Almaty,Kazakhstan,N
1033,Air Almaty ZK,Kazakhstan,N
1034,Aerolane,Ecuador,Y
1035,Airlink,SouthAfrica,N
1036,Aerolineas Internacionales,Mexico,N
1037,Alok Air,Sudan,N
1038,Air Saint Louis,Senegal,N
1039,Alpine Aviation,SouthAfrica,N
1040,Air Alps Aviation,Austria,N
1041,Alrosa-Avia,Russia,N
1042,Al Rida Airways,Mauritania,N
1043,Aurela,Lithuania,N
1044,Aerobusinessservice,Russia,N
1045,Alsair,France,N
1046,Aerotaxis Latinoamericanos,Mexico,N
1047,Alninati Aeronautics,Switzerland,N
1048,Atlantis European Airways,Armenia,Y
1049,Aliven,Italy,N
1050,Aviavilsa,Lithuania,N
1051,Air Luxor GB,Guinea-Bissau,N
1052,Air Luxor,Portugal,Y
1053,Apatas Air,Lithuania,N
1054,Air Ban,Bulgaria,N
1055,Air Lazur,Bulgaria,N
1056,Aerodromo De La Mancha,Spain,N
1057,Air Mauritius,Mauritius,Y
1058,Avag Air,Austria,N
1059,Air Manas,Kyrgyzstan,N
1060,Airjet Exploracao Aerea De Carga,Angola,N
1061,Aeriantur-M,Moldova,N
1062,Air Mercia,UnitedKingdom,N
1063,Air Medical,UnitedKingdom,N
1064,Aerolineas Marcos,Mexico,N
1065,Atlantic Aero and Mid-Atlantic Freight,UnitedStates,N
1066,Air Madagascar,Madagascar,Y
1067,Aerosud Charter,SouthAfrica,N
1068,Air Meridan,Nigeria,N
1069,Aero McFly,Mexico,N
1070,Asia Pacific Airlines,UnitedStates,N
1071,Aeromagar,Mexico,N
1072,Aero Premier De Mexico,Mexico,N
1073,Air Moldova,Moldova,Y
1074,Amal Airlines,Djibouti,N
1075,Air Mali,Mali,N
1076,Air Madeleine,Canada,N
1077,Aermarche,Italy,N
1078,Air Alsie,Denmark,N
1079,Aviation Company Meridian,Russia,N
1080,AMP Incorporated,UnitedStates,N
1081,Airmax,Peru,N
1082,Aerolineas Amanecer,Mexico,N
1083,Aero Mongolia,Mongolia,N
1084,Air Monarch Cargo,Mexico,N
1085,Aeropublicitaria De Angola,Angola,N
1086,Aerolineas De Morelia,Mexico,N
1087,Air Plus Comet,Spain,Y
1088,Aeromexpress,Mexico,N
1089,Air ITM,France,N
1090,Aeromorelos,Mexico,N
1091,Aerocharter,Canada,N
1092,Abas,CzechRepublic,N
1093,Air Mauritanie,Mauritania,N
1094,Air Cairo,Egypt,N
1095,Air Sport,Bulgaria,N
1096,Aeromas,Uruguay,N
1097,Aerol,Mexico,N
1098,Aero-Kamov,Russia,N
1099,Aerotaxis Metropolitanos,Mexico,N
1100,Aeromet Linea Aerea,Chile,N
1101,Air Metack,Angola,N
1102,Air Montegomery,UnitedKingdom,N
1103,Aerotaxi Mexicano,Mexico,N
1104,Aero Yaqui Mayo,Mexico,N
1105,AVC Airlines,Japan,N
1106,Aerovias Montes Azules,Mexico,N
1107,Aeroland Airways,Greece,N
1109,Astair,RussianFederation,Y
1110,Albarka Air,Nigeria,N
1111,ACA-Ancargo Air Sociedade de Transporte de Carga Lda,Angola,N
1112,Aero Servicios de Nuevo Laredo,Mexico,N
1113,Angoavia,Angola,N
1114,Aeroni,Mexico,N
1115,Aeroejecutiva Nieto,Mexico,N
1116,Aero Contractors,Nigeria,Y
1117,Aerokuzbass,Russia,N
1118,Atlantic Airlines,UnitedKingdom,N
1119,Atlantic Richfield Company,UnitedStates,N
1120,Aerolineas Sosa,Honduras,N
1121,Aero Norte,Mexico,N
1122,Air Inter Ivoire,IvoryCoast,N
1123,Aeroservicios De Nuevo Leon,Mexico,N
1124,Avial NV Aviation Company,Russia,N
1125,Airwing,Norway,N
1126,Air Next,Japan,N
1127,Arkhangelsk 2 Aviation Division,Russia,N
1128,Aerogisa,Mexico,N
1129,Aerolineas Olve,Mexico,N
1130,Aeromega,UnitedKingdom,N
1131,Air One Nine,Libya,N
1132,Air Ontario,Canada,N
1133,Aerocorp,Mexico,N
1134,Action Air,Italy,N
1135,Aerosan,Mexico,N
1136,Aviapartner Limited Company,Russia,N
1137,Aliparma,Italy,N
1138,Air Parabet,Bangladesh,N
1139,Air Burundi,Burundi,N
1140,Aeropostal Cargo de Mexico,Mexico,N
1141,Air Pack Express,Spain,N
1142,Air Palace,Mexico,N
1143,Aeropelican Air Services,Australia,Y
1144,Aerolineas Chihuahua,Mexico,N
1145,Air Cargo Express International,UnitedStates,N
1146,Al Farana Airline,Egypt,N
1147,Ave.com,UnitedArabEmirates,N
1148,Air South West,UnitedKingdom,N
1149,Aeroservicios California Pacifico,Mexico,N
1150,AST Pakistan Airways,Pakistan,N
1151,Aero Personal,Mexico,N
1152,Aero Servicios Platinum,Mexico,N
1153,Apoyo Aereo,Mexico,N
1154,Aerotransportes Privados,Mexico,N
1155,Atlantic Coast Jet,UnitedStates,N
1156,Air Paradise International,Indonesia,N
1157,Aeroservicio Sipse,Mexico,N
1158,Aeroservicios Corporativos De San Luis,Mexico,N
1159,Aerotransportes Privados,Mexico,N
1160,Aereo Taxi Paraza,Mexico,N
1161,Air Class Lineas Aereas,Uruguay,N
1162,Aviation Consultancy Office,Australia,N
1163,Aero Taxi,Canada,N
1164,Aero Taxi Aviation,UnitedStates,N
1165,Aviation Quebec Labrador,Canada,N
1166,African Safari Airways,Kenya,N
1167,Aero Quimmco,Mexico,N
1168,Alada,Angola,N
1169,Aerotur-Air,Kazakhstan,N
1170,Air Center Helicopters,UnitedStates,N
1171,Aur Rum Benin,Benin,N
1172,Aeroserivios Del Bajio,Mexico,N
1173,Airbus France,France,N
1174,Air Roberval,Canada,N
1175,Arubaexel,Aruba,N
1176,Air Charters Eelde,Netherlands,N
1177,Aerocer,Mexico,N
1178,Aeroflot-Cargo,Russia,N
1179,Air Mobility Command,UnitedStates,N
1180,Air Cassai,Angola,N
1181,Aero Renta De Coahuila,Mexico,N
1182,Aerocorp,Mexico,N
1183,Aerolineas Regionales,Mexico,N
1184,Atlantic S.L.,Spain,N
1185,Air Service Center,Italy,N
1186,Adygeya Airlines,Russia,N
1187,Air Ada,Mauritania,N
1188,Aer Arann,Ireland,Y
1189,Aero-Rent,Mexico,N
1190,Australian Maritime Safety Authority,Australia,N
1191,Air Austral,France,Y
1192,Aero-Rey,Mexico,N
1193,Aero Africa,Swaziland,N
1194,Aerotransportes Rafilher,Mexico,N
1195,Argo,DominicanRepublic,N
1196,Airbourne School of Flying,UnitedKingdom,N
1197,Air Archipels,France,N
1198,Aviation Ministry of the Interior of the Russian Federation,RussianFederation,N
1199,Aeris Gestion,Spain,N
1200,Asian Spirit,Philippines,Y
1201,Aeroservicios Jet,Mexico,N
1202,Air Afrique,IvoryCoast,Y
1203,Airlinair,France,Y
1204,Air Nelson,NewZealand,N
1205,Air Leone,SierraLeone,N
1206,Aero Lanka,SriLanka,Y
1207,Air Alize,France,N
1208,Air Amder,Mauritania,N
1209,Armenian Airlines,Armenia,N
1210,Armenian International Airways,Armenia,N
1211,Arm-Aero,Armenia,N
1212,Air Max,Bulgaria,N
1213,Air Salone,SierraLeone,Y
1214,Aeronem Air Cargo,Ecuador,N
1215,Air Cargo Masters,UnitedStates,N
1216,Armavia,Armenia,Y
1217,Aeroeste,Bolivia,N
1218,Aero Gen,Mexico,N
1219,Avior Airlines,Venezuela,N
1220,Aeroel Airways,Israel,N
1221,Aeromar,DominicanRepublic,N
1222,Aeroitalia,Italy,N
1223,Aerodan,Mexico,N
1224,AeroRep,Colombia,Y
1225,Aerolineas Del Pacifico,Ecuador,N
1226,Aero Roca,Mexico,N
1227,Aerotransportes Internacionales De Torreon,Mexico,N
1228,Acvila Air-Romanian Carrier,Romania,N
1229,Aerolineas Ejecutivas Tarascas,Mexico,N
1230,Aero-Service,RepublicoftheCongo,Y
1231,Aerosur,Bolivia,Y
1232,Aeronorte,Portugal,Y
1233,Artis,France,N
1234,Arhabaev Tourism Airlines,Kazakhstan,N
1235,Air Turquoise,France,N
1236,Aerotucan,Mexico,N
1237,Air Anastasia,Ukraine,N
1238,Air Rum,SierraLeone,N
1239,ACT Havayollari,Turkey,N
1240,Air VIP,Portugal,N
1241,Aircompany Veteran,Armenia,N
1242,Alliance Express Rwanda,Rwanda,N
1243,Arrow Ecuador Arrowec,Ecuador,N
1244,Aerogroup 98 Limited,UnitedKingdom,N
1245,Aeroxtra,Mexico,N
1246,Express Air Charter,Canada,N
1247,Air Whitsunday,Australia,N
1248,Aero Zambia,Zambia,N
1249,Aero Zano,Mexico,N
1250,Anoka Air Charter,UnitedStates,N
1251,Aerosaab,Mexico,N
1252,Associated Aviation,Nigeria,N
1253,American Jet International,UnitedStates,N
1254,Air Santo Domingo,DominicanRepublic,N
1255,Aero Sudpacifico,Mexico,N
1256,Aero Servicios Ejecutivas Del Pacifico,Mexico,N
1257,Aero California,Mexico,N
1258,A-Safar Air Services,Nigeria,N
1259,Aerosegovia,Nicaragua,N
1260,Airshare Holdings,UnitedKingdom,N
1261,Aerosiyusa,Mexico,N
1262,Aero Silza,Mexico,N
1263,Air San Juan,UnitedStates,N
1264,Aero-North Aviation Services,Canada,N
1265,Aero Sami,Mexico,N
1266,Avient Aviation,Zimbabwe,Y
1267,Aerolineas Sol,Mexico,N
1268,Air Soleil,Mauritania,N
1269,Aero Soga,Guinea-Bissau,N
1270,Airspeed Aviation,Canada,N
1271,Air Service,Macedonia,N
1272,Aeroservicios Ejecutivos Del Pacifico,Mexico,N
1273,Asian Aerospace Service,Thailand,N
1274,Airworld,SouthAfrica,N
1275,Alsaqer Aviation,Libya,N
1276,Air Safaris and Services,NewZealand,N
1277,Aero Servicio Corporativo,Mexico,N
1278,Air Sultan,SierraLeone,N
1279,Aero 1 Pro-Jet,Canada,N
1280,Airquarius Air Charter,SouthAfrica,N
1281,Aeropac,UnitedStates,N
1282,Air St. Thomas,UnitedStates,N
1283,Aerolineas Del Sureste,Mexico,N
1284,Aerial Surveys (1980) Limited,NewZealand,N
1285,Air Slovakia,Slovakia,N
1286,Adler Aviation,Canada,N
1287,Aircompany Yakutia,Russia,Y
1288,Aerosud Aviation,SouthAfrica,N
1289,Aeroservicios de La Costa,Mexico,N
1290,Aeromar,Mexico,Y
1291,Aerotrebol,Mexico,N
1292,Aero Taxi de Los Cabos,Mexico,N
1293,Air Turks and Caicos,TurksandCaicosIslands,N
1294,Aerotranscolombina de Carga,Colombia,N
1295,Air Cargo Express,UnitedStates,N
1296,Atlas Helicopters,UnitedKingdom,N
1297,Air Today,UnitedStates,N
1298,Aero Servicios Azteca,Mexico,N
1299,Arkefly,Netherlands,Y
1300,Antair,Mexico,N
1301,Atlantique Air Assistance,France,N
1302,Aero Taxi Autlan,Mexico,N
1303,Aero Util,Mexico,N
1304,Aero Toluca Internactional,Mexico,N
1305,Aero Taxi del Centro de Mexico,Mexico,N
1306,Aerotropical,Mexico,N
1307,Air Tomisko,Serbia,N
1308,Airlines PNG,PapuaNewGuinea,Y
1309,Aero Tanala,Mexico,N
1310,Aero Tropical,Angola,N
1311,Air Cal,France,N
1312,Air Horizon,Chad,N
1313,Aero Taxi del Potosi,Mexico,N
1314,Aeroturquesa,Mexico,N
1315,Airmark Aviation,UnitedStates,N
1316,AirTran Airways,UnitedStates,Y
1317,Air Transat,Canada,Y
1318,airtransse,Japan,N
1319,Aerolineas Turisticas del Caribe,Mexico,N
1320,Avcenter,UnitedStates,N
1321,Air Tungaru,Kiribati,N
1322,Avialeasing Aviation Company,Uzbekistan,Y
1323,Aerotaxis del Noroeste,Mexico,N
1324,Aerotaxis Alfe,Mexico,N
1325,Aereotaxis,Mexico,N
1326,Tyrolean Airways,Austria,Y
1327,Aero Tomza,Mexico,N
1328,Air Zambezi,Zimbabwe,N
1329,Afra Airlines,Ghana,N
1330,Aerostar Airlines,Ukraine,N
1331,Air Division of the Eastern Kazakhstan Region,Kazakhstan,N
1332,Aero-Charter Ukraine,Ukraine,N
1333,Air LA,UnitedStates,N
1334,Air Ukraine,Ukraine,N
1335,Air Umbria,Italy,N
1336,Atuneros Unidos de California,Mexico,N
1337,Aeroclub Flaps,Spain,N
1338,Aerolineas Galapagos (Aerogal),Ecuador,Y
1339,Air Castle Corporation / Global Airways,UnitedStates,N
1340,Alrosa Mirny Air Enterprise,Russia,Y
1341,Bearing Supplies Limited,UnitedKingdom,N
1342,Balkan Agro Aviation,Bulgaria,N
1343,Bahrain Air BSC (Closed),Bahrain,N
1344,BAC Leasing Limited,UnitedKingdom,N
1345,BAE Systems,UnitedKingdom,N
1346,Belgian Air Force,Belgium,N
1347,Baker Aviation,UnitedStates,N
1348,Blackhawk Airways,UnitedStates,N
1349,Britannia Airways,UnitedKingdom,N
1350,Business Air Services,Canada,N
1351,British Antarctic Survey,UnitedKingdom,N
1352,Bradly Air (Charter) Services,Canada,N
1353,Bissau Airlines,Guinea-Bissau,N
1354,Bay Aviation Ltd,Bangladesh,N
1355,British Airways,UnitedKingdom,Y
1356,Best Aero Handling Ltd,Russia,N
1357,Bayon Airlines,Cambodia,N
1358,Bannert Air,Austria,N
1359,Biman Bangladesh Airlines,Bangladesh,Y
1360,Bluebird Cargo,Iceland,N
1361,Beibars CJSC,Kazakhstan,N
1362,Bravo Airlines,Spain,N
